"course_code","course","track","module","lesson","lesson_title","assignment_id","assignment","required","pass_threshold","language","original_video","current_resource","resource_type","timestamp_seconds","availability","standard_embed","standard_playback","app_playback","resource_title","author","relevance_scope","full_content_coverage","required_next_check","assignment_references"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","4","10","std::unique_ptr","1","Scoped Smart Pointer Allocator","true","60","cpp","https://www.youtube.com/watch?v=UOB7-B2MfwA","https://www.youtube.com/watch?v=UOB7-B2MfwA","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","SMART POINTERS in C++ (std::unique_ptr, std::shared_ptr, std::weak_ptr)","The Cherno","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","4","11","std::shared_ptr & Reference Counting","1","Reference Count Monitor","true","60","cpp","https://www.youtube.com/watch?v=UOB7-B2MfwA","https://www.youtube.com/watch?v=UOB7-B2MfwA","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","SMART POINTERS in C++ (std::unique_ptr, std::shared_ptr, std::weak_ptr)","The Cherno","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"CPP2-ADV","Advanced C++ Programming","cpp-advanced","4","12","Move Semantics & std::move","1","Zero-Copy Buffer Transfer","true","60","cpp","https://www.youtube.com/watch?v=zK8A4Ko53HY","https://www.youtube.com/watch?v=zK8A4Ko53HY","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","C++ 11 Move Semantics: Move Assignment Operator","Knowledge Center","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","1","1","Iterator Protocol (__iter__, __next__)","1","Custom Range Countdown Iterator","true","60","python","https://www.youtube.com/watch?v=Dyu08G2l71c","https://www.youtube.com/watch?v=Dyu08G2l71c","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","#61 Python Tutorial for Beginners | Iterator","Telusko","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","1","2","Generators & yield Statements","1","Lazy Fibonacci Generator","true","60","python","https://www.youtube.com/watch?v=tmeKsb2Fras","https://www.youtube.com/watch?v=tmeKsb2Fras","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Python Generators","mCoding","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","1","3","Built-in Functional Tools (map, filter, reduce, functools)","1","Functional Pipeline Processor","true","60","python","https://www.youtube.com/watch?v=hUes6y2b--0","https://www.youtube.com/watch?v=hUes6y2b--0","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Map, Filter, and Reduce Functions  ||  Python Tutorial  ||  Learn Python Programming","Socratica","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","2","4","Closures & Function Factories","1","Custom Power Function Factory","true","60","python","https://www.youtube.com/watch?v=swU3c34d2NQ","https://www.youtube.com/watch?v=swU3c34d2NQ","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Programming Terms: Closures - How to Use Them and Why They Are Useful","Corey Schafer","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","2","5","Function Decorators & functools.wraps","1","Execution Timer Decorator","true","60","python","https://www.youtube.com/watch?v=FsAPt_9Bf3U","https://www.youtube.com/watch?v=FsAPt_9Bf3U","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Python Tutorial: Decorators - Dynamically Alter The Functionality Of Your Functions","Corey Schafer","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","2","6","Decorators with Arguments & Class Decorators","1","Configurable Retry Decorator","true","60","python","https://www.youtube.com/watch?v=r7Dtus7N4pI","https://www.youtube.com/watch?v=r7Dtus7N4pI","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Python Decorators in 15 Minutes","Kite","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","3","7","Advanced Dunder Methods (__repr__, __eq__, __getitem__, __call__)","1","Callable Vector Math Class","true","60","python","https://www.youtube.com/watch?v=3ohzBxoFHAY","https://www.youtube.com/watch?v=3ohzBxoFHAY","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Python OOP Tutorial 5: Special (Magic/Dunder) Methods","Corey Schafer","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","3","8","Property Descriptors & Attribute Interception (__getattr__, __setattr__)","1","Validated Integer Descriptor","true","60","python","https://www.youtube.com/watch?v=xWHeK2pTD14","https://www.youtube.com/watch?v=xWHeK2pTD14","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Python Descriptors: Creating a Class and a Descriptor","Real Python","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","3","9","Abstract Base Classes (abc module) & Metaclasses","1","Abstract Database Connector Contract","true","60","python","https://www.youtube.com/watch?v=hEW-IWGluG4","https://www.youtube.com/watch?v=hEW-IWGluG4","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Python abstract base class (ABC) example","Pybites","ABC material; metaclass objective needs separate inspection.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","4","10","Custom Context Managers (__enter__, __exit__)","1","High-Precision Code Timer Context Manager","true","60","python","https://www.youtube.com/watch?v=-aKFBoZpiqA","https://www.youtube.com/watch?v=-aKFBoZpiqA","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Python Tutorial: Context Managers - Efficiently Managing Resources","Corey Schafer","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","4","11","contextlib Utilities (@contextmanager)","1","Standard Output Redirector","true","60","python","https://www.youtube.com/watch?v=QnEB7KpywdI","https://www.youtube.com/watch?v=QnEB7KpywdI","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Tutoriel Python - gestionnaires de contexte","EvoluNoob","French-language context-manager recording; language unexplained; contextdecorator chapter 11:55. Confirm contextmanager and redirect_stdout coverage.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","4","12","Garbage Collection, __slots__ & weakref","1","Memory-Optimized __slots__ Point","true","60","python","https://www.youtube.com/watch?v=dRw3FdQTxqs","https://www.youtube.com/watch?v=dRw3FdQTxqs","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Python - Weakref","R3ap3rPy","Weakref resource; slots-based memory layout/task coverage needs inspection.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","5","13","Threading vs Multiprocessing & the GIL","1","Concurrent Thread Worker Pool","true","60","python","https://www.youtube.com/watch?v=ecKWiaHCEKs","https://www.youtube.com/watch?v=ecKWiaHCEKs","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Threading vs Multiprocessing in Python","Engineer Man","Requires real concurrency-capable Python execution; browser runner support UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","5","14","Thread Synchronization with Lock & Queue","1","Mutex-Guarded Counter","true","60","python","https://www.youtube.com/watch?v=OE5FrlYe_rI","https://www.youtube.com/watch?v=OE5FrlYe_rI","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Introduction to Thread Locks in Python - Part#1","CodersLegacy","Lock/Queue task requires concurrency-capable Python execution; runner support UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"PY3-ADV","Advanced Python Programming","python-advanced","5","15","Asynchronous Programming with AsyncIO (async / await)","1","Async Coroutine Task Gatherer","true","60","python","https://www.youtube.com/watch?v=t5Bo1Je9EmE","https://www.youtube.com/watch?v=t5Bo1Je9EmE","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","Python Asynchronous Programming - AsyncIO & Async/Await","Tech With Tim","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","1","1","Prototypal Inheritance & the Prototype Chain","1","Prototype Delegation Engine","true","60","web","https://www.youtube.com/watch?v=1UTqFAjYx1k","https://www.youtube.com/watch?v=1UTqFAjYx1k","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Prototypal inheritance - Tutorial","ColorCode","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","1","2","Function Constructors vs ES6 Classes & #private Fields","1","Hard Encapsulated Wallet","true","60","web","https://www.youtube.com/watch?v=2ZphE5HcQPQ","https://www.youtube.com/watch?v=2ZphE5HcQPQ","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","JavaScript Classes Tutorial","freeCodeCamp.org","ES6 class chapters do not establish modern #private-field coverage.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","1","3","Property Descriptors (Object.defineProperty, freeze, seal)","1","Immutable Config Protector","true","60","web","https://www.youtube.com/watch?v=ZqL7q8KUw9I","https://www.youtube.com/watch?v=ZqL7q8KUw9I","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","How to protect JavaScript Objects with Object.seal() - JavaScript Tutorial","dcode","Seal material; verify descriptors and freeze as well.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","2","4","Proxy Traps (get, set, deleteProperty)","1","Schema-Validating Proxy","true","60","web","https://www.youtube.com/watch?v=hI4AyjNnUzQ","https://www.youtube.com/watch?v=hI4AyjNnUzQ","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","How to use Proxy Objects - JavaScript Tutorial","dcode","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","2","5","Reflect API & Transparent Forwarding","1","Reflect Property Forwarder","true","60","web","https://www.youtube.com/watch?v=X7qXJRU6qyM","https://www.youtube.com/watch?v=X7qXJRU6qyM","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript ES6 Reflect Object","Steve Griffith - Prof3ssorSt3v3","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","2","6","Well-Known Symbols (Symbol.iterator, Symbol.toPrimitive)","1","Custom Iterable Range Object","true","60","web","https://www.youtube.com/watch?v=4J5hnOCj69w","https://www.youtube.com/watch?v=4J5hnOCj69w","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","The Complete Guide to JS Symbols ES6","Colt Steele","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","3","7","Microtasks vs Macrotasks (queueMicrotask, MutationObserver)","1","Event Loop Priority Ordering","true","60","web","https://www.youtube.com/watch?v=8aGhZQkoFbQ","https://www.youtube.com/watch?v=8aGhZQkoFbQ","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","What the heck is the event loop anyway? | Philip Roberts | JSConf EU","JSConf","Older event-loop talk; verify current queueMicrotask/MutationObserver ordering.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","3","8","WeakMap & WeakSet (Memory Leak Prevention)","1","WeakMap Metadata Store","true","60","web","https://www.youtube.com/watch?v=8B514jlvkqE","https://www.youtube.com/watch?v=8B514jlvkqE","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Weak References, Reachability, WeakSets, and WeakMaps","Steve Griffith - Prof3ssorSt3v3","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","3","9","FinalizationRegistry & Garbage Collection Mechanics","1","Finalizer Registry Logger","true","60","web","https://www.youtube.com/watch?v=3sgIFrjA61U","https://www.youtube.com/watch?v=3sgIFrjA61U","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript FinalizationRegistry Unraveled: Memory Management Magic Explained!","Luca Del Puppo","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","4","10","Promise Combinators (all, allSettled, race, any)","1","Resilient allSettled Audit","true","60","web","https://www.youtube.com/watch?v=DHvZLI7Db8E","https://www.youtube.com/watch?v=DHvZLI7Db8E","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Promises In 10 Minutes","Web Dev Simplified","Promise basics; verify allSettled/race/any as well as all.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","4","11","AbortController & Request Cancellation","1","Aborted Signal Handler","true","60","web","https://www.youtube.com/watch?v=bLpA9tvABb8","https://www.youtube.com/watch?v=bLpA9tvABb8","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","How To Abort A Fetch Request With AbortController In JavaScript","Conner Ardman","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","4","12","Async Generators & for-await-of","1","Async Sequence Streamer","true","60","web","https://www.youtube.com/watch?v=tmeKsb2Fras","https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function*","guide","0","AVAILABLE (official guide inspected)","N/A","N/A","N/A","MDN async function*","MDN","CORRECTED: wrong-language Python video removed from JS mapping. MDN async-generator guide supplied; replacement video OPEN.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[[""MDN: JavaScript async generators"",""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function*""]]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","5","13","Custom Event System (CustomEvent & EventTarget)","1","Decoupled Custom Event Notifier","true","60","web","https://www.youtube.com/watch?v=b469-2H9Rew","https://www.youtube.com/watch?v=b469-2H9Rew","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Custom Events in Javascript (CustomEvent)","dcode","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","5","14","Multithreading with Web Workers (postMessage, onmessage)","1","Background Message Worker Simulator","true","60","web","https://www.youtube.com/watch?v=Gcp7triXFjg","https://www.youtube.com/watch?v=Gcp7triXFjg","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","JavaScript Web Workers Explained","DevSage","Worker implementation and Blob/origin support need a tested runner setup.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"JS4-ADV","Advanced JavaScript Programming","js-advanced","5","15","SharedArrayBuffer & Atomics (Thread Synchronization)","1","Atomic Counter Synchronizer","true","60","web","https://www.youtube.com/watch?v=phs5V6qk2xk","https://www.youtube.com/watch?v=phs5V6qk2xk","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Javascript: SharedArrayBuffer, Atomics & Synchronization  #multithreading","Novitiate","SharedArrayBuffer/Atomics require appropriate origin isolation. Isolation topic at 1:03 and Atomics at 6:10; runner compatibility UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","1","1","Advanced & Combinator Selectors (:is, :where, :has)","1","Parent Select","true","60","web","https://www.youtube.com/watch?v=OGJvhpoE8b4","https://www.youtube.com/watch?v=OGJvhpoE8b4","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED",":has() opens up new possibilities with CSS","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","1","2","Specificity, Cascade Layers & Custom Properties","1","Theme Variable","true","60","web","https://www.youtube.com/watch?v=NDNRGW-_1EE","https://www.youtube.com/watch?v=NDNRGW-_1EE","video","0","AVAILABLE","PLAYER_LOADED","UNVERIFIED","PLAYED","No more specificity issues?! (or all new ones 🤔) - A look at CSS Cascade Layers","Kevin Powell","Cascade-layer recording; task needs explicit CSS custom-property example.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","1","3","CSS Architecture Methodologies (BEM & Utility-First)","1","BEM Rename","true","60","web","https://www.youtube.com/watch?v=SLjHSVwXYq4","https://www.youtube.com/watch?v=SLjHSVwXYq4","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Why I use the BEM naming convention for my CSS","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","2","4","Advanced Flexbox Patterns","1","Flexible Sidebar","true","60","web","https://www.youtube.com/watch?v=sanswTlz4ZY","https://www.youtube.com/watch?v=sanswTlz4ZY","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Flex grow, shrink, basis | CSS Flexbox tutorial","Scrimba","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","2","5","Advanced CSS Grid (areas, subgrid, auto-fit)","1","Auto-Fit Gallery","true","60","web","https://www.youtube.com/watch?v=UwV4LtO0nHo","https://www.youtube.com/watch?v=UwV4LtO0nHo","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Creating a robust grid system using subgrid","Kevin Powell","Subgrid recording; auto-fit/minmax gallery task coverage UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","2","6","Modern Responsive Layout (clamp, container queries)","1","Fluid Heading","true","60","web","https://www.youtube.com/watch?v=2rlWBZ17Wes","https://www.youtube.com/watch?v=2rlWBZ17Wes","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn how to use Media queries & Container queries","Kevin Powell","Container-query recording; clamp-based fluid heading task coverage UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","3","7","Advanced Transitions & Keyframe Animations","1","Staggered List","true","60","web","https://www.youtube.com/watch?v=y8-F5-2EIcg","https://www.youtube.com/watch?v=y8-F5-2EIcg","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","10 CSS animation tips and tricks","Kevin Powell","Timing functions/animation material; inspect delay/stagger sequence.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","3","8","Transforms, 3D & Perspective","1","Flip Card","true","60","web","https://www.youtube.com/watch?v=viH8LeLP6_c","https://www.youtube.com/watch?v=viH8LeLP6_c","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","3D Transform a Card with CSS","Before Semicolon","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","3","9","Gradients, Filters & Blend Modes","1","Glass Panel","true","60","web","https://www.youtube.com/watch?v=4kWHW7da4U8","https://www.youtube.com/watch?v=4kWHW7da4U8","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","CSS Gradients and repeating gradients","Kevin Powell","Gradient material; backdrop-filter/glass effect coverage UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","4","10","Sass / SCSS (variables, nesting, mixins)","1","Mixin Reuse","true","60","web","https://www.youtube.com/watch?v=roywYSEPSvc","https://www.youtube.com/watch?v=roywYSEPSvc","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Learn Sass in this Free Crash Course - Give your CSS Superpowers!","DesignCourse","Sass task needs compiler/build step beyond HTML preview; practical setup UNVERIFIED.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","4","11","Tailwind CSS (Utility-First Framework)","1","Utility Card","true","60","web","https://www.youtube.com/watch?v=mr15Xzb1Ook","https://www.youtube.com/watch?v=mr15Xzb1Ook","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Tailwind in 100 Seconds","Fireship","100-second Tailwind overview; verify working dependency/setup and task example.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","4","12","Build Tools & CSS Optimization","1","Minify Pass","true","60","web","https://www.youtube.com/watch?v=WhCXiEwdU1A","https://www.youtube.com/watch?v=WhCXiEwdU1A","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","PostCSS in 100 Seconds","Fireship","100-second PostCSS overview; verify usable minification toolchain and task example.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","5","13","Web Accessibility (a11y)","1","Focus Ring","true","60","web","https://www.youtube.com/watch?v=qr0ujkLLgmE","https://www.youtube.com/watch?v=qr0ujkLLgmE","video","0","AVAILABLE","UNVERIFIED","UNVERIFIED","PLAYED","Getting started with web accessibility with Ashlee Boyer","Kevin Powell","Provider title/topic screened; full explanation/example/assignment coverage UNVERIFIED because no usable transcript was returned. Inspect segment and solve the assignment.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","5","14","Performance, SEO & Core Web Vitals","1","Lazy Images","true","60","web","https://www.youtube.com/watch?v=cGiSr0MilsI","https://www.youtube.com/watch?v=cGiSr0MilsI","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Core Web Vitals Explained: LCP, INP & CLS","I Code It","Core Web Vitals overview; verify concrete loading=lazy implementation.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
"WEB5-ADV","Advanced CSS and Web Development","web-advanced","5","15","Version Control & Deployment","1","First Deploy","true","60","web","https://www.youtube.com/watch?v=hwP7WQkmECE","https://www.youtube.com/watch?v=hwP7WQkmECE","video","0","AVAILABLE","PLAYER_LOADED","PLAYED","PLAYED","Git Explained in 100 Seconds","Fireship","Git overview does not establish actual hosting deployment; add inspected deployment walkthrough.","UNVERIFIED","Instructor inspects segment/captions, checks prerequisites and runner, and solves assessment from declared lesson material.","[]"
